platform,video_id,video_title,author,text,likes,replies,time,parent_rpid,matched_patterns
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,遠野咕咚丶屹,谁懂刚看完械练司的刑天新品就刷到这个视频的惊讶感[笑哭],2,0,2026-09-13T07:59:00+08:00,313828943281,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,下饭的skr,不是“五条横着的凶”？,9,0,2026-09-13T08:13:00+08:00,313828943281,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,你这我不好说,你不许偷[大哭][大哭][大哭],112,0,2026-09-13T07:12:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,antar3s-,回复 @你这我不好说 :[doge]我就要偷,9,0,2026-09-13T07:13:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,男友君,🤖：你已被剥夺力量[汤圆],108,0,2026-09-13T07:32:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,蓝庭official,🤖：FIFA操作一领禁止！你已被剥夺力量！[汤圆],28,0,2026-09-13T08:57:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,音乃濑奏_,解脱者:已质变:回归基本功,15,0,2026-09-13T09:18:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,离谱妹,回复 @男友君 :我看到了你友君,0,0,2026-09-13T09:51:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,男友君,回复 @离谱妹 :你好👋,0,0,2026-09-13T10:27:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,离谱妹,回复 @男友君 :回来吧友军我已经是十级长老了,0,0,2026-09-13T10:29:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,男友君,回复 @离谱妹 :到达胜利之前无法回头,1,0,2026-09-13T10:31:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,捷哥不是杰哥,[BLG青春风暴表情包_佛系],1,0,2026-09-13T12:45:00+08:00,313830937969,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,你这我不好说,说中什么了,0,0,2026-09-13T06:30:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,zero_bits,回复 @你这我不好说 :龙蛇双握,6,0,2026-09-13T06:31:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,meownov,回复 @zero_bits :哪里看出双握的啊,9,0,2026-09-13T06:35:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,丨emo酱丨,龙蛇主题是很早很早就爆出来的,84,0,2026-09-13T06:37:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,面白い人,应该是歌名，之前有人翻译就是炽日将烬,225,0,2026-09-13T06:37:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,你这我不好说,回复 @zero_bits :哦哦哦，谢谢,1,0,2026-09-13T06:43:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,破败的囚徒,回复 @meownov :看图啊,1,0,2026-09-13T06:49:00+08:00,317314696144,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,康神的大帮柔,意思是要出荣耀水晶转盘抽奖贵族等级了,609,0,2026-09-13T06:27:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,无畏契约,[doge]期待一下,171,0,2026-09-13T06:29:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,KF460,回复 @无畏契约 :希望加模式,11,0,2026-09-13T06:30:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,C0raline,冠军套，新模式，英雄奖励调整，看爆料好像还有个新的商店机制，应该还有新特工吧？最近看到的爆料就这些,59,0,2026-09-13T06:31:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,帷幕满天星,回复 @无畏契约 :原来你看评论的呀[微笑][微笑],47,0,2026-09-13T06:32:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,桐原呐,加点娱乐模式,3,0,2026-09-13T06:33:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,费雷神,回复 @帷幕满天星 :你猜平时为什么不回复,11,0,2026-09-13T06:41:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,玖依不是91,回复 @无畏契约 :哇咔咔给我送一套冠军套,1,0,2026-09-13T06:54:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,秋合景墨,回复 @帷幕满天星 :看评论，但是国服就像无能的丈夫，只能看不能改,28,0,2026-09-13T07:18:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,是蓝星星呀,回复 @无畏契约 :娱乐模式没有，人机模式总得有吧[微笑],2,0,2026-09-13T07:24:00+08:00,313828541729,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,泸州下小雨,如果真这样直接无敌,88,0,2026-09-13T07:01:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,只是一滴雨,除非他以后的刀都不想卖了,69,0,2026-09-13T07:06:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,cx残星,我也感觉是这个兄弟,1,0,2026-09-13T07:12:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,再高伍公分,暗域界碑?,0,0,2026-09-13T07:12:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,luv4y1h,卖爆了,5,0,2026-09-13T07:19:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,天帝爷,拳头出太顶级的后面皮肤不好卖了,13,0,2026-09-13T07:19:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,爱吃美味蛋炒饭,你这双眼睛到底看到了多远？,3,0,2026-09-13T07:20:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,雨將,双扇？嘎嘎的辣虾,17,0,2026-09-13T07:24:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,失语海-,双扇？ 安然吗？,3,0,2026-09-13T07:30:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,亦不可以,回复 @雨將 :两把刀变一把扇吧,2,0,2026-09-13T07:34:00+08:00,313831648129,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,天羽_Official,回复 @Aimiaimia :包不送的啊，给个挂饰拿着玩去吧[大笑][大笑][大笑],23,0,2026-09-13T07:37:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,随便了都行,还想要 r 点？给个垃圾头像,2,0,2026-09-13T07:41:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,熟睡浅眠l,回复 @Aimiaimia :给个贴图皮购买资格你就老实了[doge_金箍],6,0,2026-09-13T07:41:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,黑帅Vic,瓦的福利这些国服和外服是分开的吗，我是萌新没怎么了解过[思考],0,0,2026-09-13T07:43:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,RoXy0o0,回复 @黑帅Vic :一样的其实是瓦这游戏一直这么抠,6,0,2026-09-13T07:45:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,玖依不是91,回复 @随便了都行 :瓦哪来的头像,0,0,2026-09-13T07:48:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,AH晓诺冰,回复 @黑帅Vic :一直是分开的，甚至外服毛都没有，国服启动器登录界面下面时不时送你点时尚小垃圾[笑哭],8,0,2026-09-13T07:48:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Duke_-,回复 @Aimiaimia :送r点也能称得上福利吗，r点设计出来就是恶心玩家的还卖的死贵，如果送10r点你就顺从了哪当我们没说,0,0,2026-09-13T07:49:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,贡品小车,真得给你送点神秘掌瓦贴纸了,2,0,2026-09-13T07:50:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,AAA假面愚者,回复 @Aimiaimia :二游给我300还能抽两下呢，这个给我10r点没皮肤也用不了啊,2,0,2026-09-13T07:55:00+08:00,313834836561,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,变の石,送几个卡面得了,29,0,2026-09-13T07:35:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,王源别给丁针发烟,一直烦串不串,24,0,2026-09-13T07:36:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,我真的不想早八a,送你几个挂饰卡面自己玩去吧[笑哭],103,0,2026-09-13T07:54:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,橘色的加州阳光z,爱玩玩不爱玩不玩呗，哪来这么多事,1,0,2026-09-13T08:05:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Heartlosen_浅川凝陌,回复 @橘色的加州阳光z :[星星眼],9,0,2026-09-13T08:13:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,通天魔皖鸭鸭道爷自信,回复 @橘色的加州阳光z :这倒提醒我了,4,0,2026-09-13T08:15:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Ghetsis_,10r点，卡面，挂饰还不够吗,0,0,2026-09-13T08:18:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,神医萧河,卡面福报少不了您的[藏狐],1,0,2026-09-13T09:25:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,蜂镁人,送你个挂架你乐去吧，哦对了，这个还要邀请好友得机会哦[星星眼],0,0,2026-09-13T09:52:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,流光曳空,赐予你买冠军套的资格，还不快感激涕零谢恩[笑哭],3,0,2026-09-13T10:03:00+08:00,313834725009,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,不想努力狠狠摆烂,50？20！,69,0,2026-09-13T08:42:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,不圆的球1145,50？哪里来的这么多[笑哭],16,0,2026-09-13T08:52:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,ZakoNya,回复 @不圆的球1145 :因为是最大更新[害羞]，给20会被骂死，给50会被骂废,6,0,2026-09-13T09:06:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,不圆的球1145,回复 @ZakoNya :它要脸吗[笑哭]能给20都不错了[笑哭][热][热][热],1,0,2026-09-13T10:55:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,潇潇暮雨s,50在做梦,1,0,2026-09-13T12:48:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,-H02192h-,50？20[笑哭],0,0,2026-09-14T07:58:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,木閑_,说了冠军赛通行证只给20r点[笑哭],0,0,2026-09-14T09:51:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,rasyy-,炸鱼还真封的挺严的，我朋友直接机器码封一个月[笑哭][笑哭],1,0,2026-09-14T11:13:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,ちょ萌え,怎么可能给50，给30都是太阳打西边出来了,2,0,2026-09-14T11:48:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,瑶儿衣谷,回复 @rasyy- :反诈鱼封的更严,0,0,2026-09-14T12:44:00+08:00,313840736257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,雨笙南,蹲[doge_金箍],8,0,2026-09-13T09:14:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,哈基蒜鸟,我也有份吗[星星眼],8,0,2026-09-13T09:16:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,这只刺猬,又在做梦了🤤，哈哈啊哈哈，怎么可能[笑哭][笑哭],6,0,2026-09-13T09:17:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,富贵的阿晴,兄弟，我有洁癖我能第一个吗[喜欢],15,0,2026-09-13T09:17:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,王泪-Zelda,[胜利][微笑][胜利]蹲,1,0,2026-09-13T09:18:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,神人六字id,想当处直说[笑哭],5,0,2026-09-13T09:18:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,06361685,有洁癖的最后一个，打扫得干净一些,57,0,2026-09-13T09:19:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,星星可以唱歌,我想喝粥我排最后[呲牙][呲牙],6,0,2026-09-13T09:20:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,橙默le,兄弟兄弟，我给你送个特效皮[星星眼],5,0,2026-09-13T09:21:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Fleetin-,兄弟兄弟我可以发枪[星星眼],3,0,2026-09-13T09:22:00+08:00,317330476704,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,卫昶离,尬黑了，主要是新版本,14,0,2026-09-13T07:32:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,王源别给丁针发烟,兄弟刚刚发到别人楼底下被我抓到了,0,0,2026-09-13T07:39:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,哇难受的一批,回复 @王源别给丁针发烟 :[笑哭],0,0,2026-09-13T07:53:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,aC_小夜,[喜极而泣],0,0,2026-09-13T09:59:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,I緒山眞尋,雷霆捞钱你不懂,0,0,2026-09-13T12:58:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,喧风冥燃,骗你的科技公司都没这么预告的预告[汤圆],0,0,2026-09-13T14:34:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,神王珈百璃,闹麻了，冠军赛打完接着播新版本内容不就行了，还整个发布会,0,0,2026-09-14T06:49:00+08:00,313833366257,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,不如自挂东南枝-,呃呃，商业营销保密做好一点有什么问题吗，他搞点吊胃口营销手段玩家也没掉块皮吧,4,0,2026-09-13T14:57:00+08:00,317315532096,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,微甜酱油,回复 @不如自挂东南枝- :讲真人gta6都没这么严,1,0,2026-09-14T11:37:00+08:00,317315532096,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,乌龟王TurtlesKing,回复 @不如自挂东南枝- :拿出来卖的东西保密那么好是做的太烂怕别人不买吗,0,0,2026-09-15T00:57:00+08:00,317315532096,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,蓝色space号,破崩了，预告的预告哈哈哈哈哈,3,0,2026-09-13T15:14:00+08:00,313838452513,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,晨风风w,类似期末模拟考模拟考,0,0,2026-09-14T00:32:00+08:00,313838452513,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,找不到策安的兰舟,初见于一模二模三模考和这几场考试前的模拟考（,0,0,2026-09-14T11:45:00+08:00,313838452513,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,哈基米魔法使,KPI,0,0,2026-09-14T17:00:00+08:00,313838452513,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,尤里乌斯诺凡克罗娜,能不能少来点这种狼哭鬼嚎？正常高音不是很好吗？弄这种你自己能听下去几遍？拳头新出的好几个都放不进歌单了。,36,0,2026-09-13T09:06:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,FM-84,回复 @尤里乌斯诺凡克罗娜 :鬼哭狼嚎已经成这游戏社区最常见的聊天方式了[喜极而泣],2,0,2026-09-13T09:09:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,PsychicFire雪夜渡月,没宣传的才会差，比如说莫名其妙就端出来的银河子午线。 像冠军套、塑水这种都是提前大规模宣传预热的,83,0,2026-09-13T09:15:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,长期宿世,回复 @PsychicFire雪夜渡月 :你都说提前了,0,0,2026-09-13T09:24:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Fuuga,藏的越久越屎有感觉吗,0,0,2026-09-13T09:34:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,白云泥,回复 @尤里乌斯诺凡克罗娜 :我说的是皮肤 不是音乐,1,0,2026-09-13T09:49:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,白云泥,回复 @FM-84 :什么意思 没太懂,0,0,2026-09-13T09:52:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,花傲天zZz,按常理来说是这样[微笑],1,0,2026-09-13T09:56:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,木下旋河,回复 @FM-84 :他在说这次的主题曲,0,0,2026-09-13T10:12:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Cup1d7,回复 @长期宿世 :这还不提前啊,0,0,2026-09-13T11:55:00+08:00,313842559777,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,bili_49331507704,啥啊兄弟,0,0,2026-09-13T13:16:00+08:00,313863047553,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,旑文,20R点？ 哈哈哈,6,0,2026-09-13T13:18:00+08:00,313863047553,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,剪影__,回复 @bili_49331507704 :20“R”点,0,0,2026-09-13T13:26:00+08:00,313863047553,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Goddegrees,要官方命了[喜极而泣],17,0,2026-09-13T09:21:00+08:00,313844273137,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,bili_43824025941,不如精品卡面喷漆,0,0,2026-09-13T09:27:00+08:00,313844273137,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,以为猪,10r点能要策划命了[喜极而泣],0,0,2026-09-14T10:20:00+08:00,313844273137,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,为了未来不负你,实则还没分泌[笑哭],0,0,2026-09-13T10:12:00+08:00,317314705248,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,聚雲遮月,你搁这儿修炼呢,8,0,2026-09-13T15:47:00+08:00,317369147328,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,怂二饼,海神九考,8,0,2026-09-13T16:01:00+08:00,317369147328,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,钝汤老人,9级直接变成三叉戟，击败特效是开启杀神领域。,1,0,2026-09-13T16:20:00+08:00,317369147328,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,每天都想摸鱼i,国服不是独立运营吗，隔壁lol腾讯都能随便改，随便送，这边应该也行，只不过腾讯不想送而已,8,0,2026-09-14T02:02:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,费城大巨臀登登,回复 @每天都想摸鱼i :你闹麻了，肯定不能随便送啊，全球都没送就你cn送了别人会有意见的，得拳头先开始,12,0,2026-09-14T03:19:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,费城大巨臀登登,回复 @每天都想摸鱼i :乐，看不懂中文，lol外服也送，所以国服也能送，懂？,4,0,2026-09-14T03:45:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,海绵宝宝pai星星,回复 @每天都想摸鱼i :lol什么时候单独送过了,0,0,2026-09-14T05:27:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,浑水oO,回复 @每天都想摸鱼i :送个🥚，炒作龙虾卖高价就有你的份,4,0,2026-09-14T05:31:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,织风结z,回复 @每天都想摸鱼i :神人呀,0,0,2026-09-14T06:17:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,每天都想摸鱼i,回复 @费城大巨臀登登 : 那我回归福利的皮肤是假的吗?消费满多少送皮肤也是假的吗？照你的说法，皮肤就不能随便给啊，闹麻了,0,0,2026-09-14T06:23:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,每天都想摸鱼i,回复 @浑水oO : 沙子才会花大价钱买炫彩，别带上我[OK],0,0,2026-09-14T06:25:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,每天都想摸鱼i,回复 @海绵宝宝pai星星 : 自己动手查查“巅峰的荣耀·iG 源代码 乐芙兰&#34;当时是不是国服独有的活动,0,0,2026-09-14T06:43:00+08:00,313908914193,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,神173战,他真这样弄，我真得买了,3,0,2026-09-13T13:19:00+08:00,317356460800,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,百忧啊,cy感觉以后会有,0,0,2026-09-13T13:27:00+08:00,317356460800,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,江晚婚,我怎么感觉是跟手瓦墨武那种，重击才是特殊形态，命定新出的那个刀皮我欣赏不来这种双形态，还是龙吟那种常态双形态舒服,0,0,2026-09-13T13:31:00+08:00,317356460800,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Casparr04,切换的话岂不意味着没有检视了,0,0,2026-09-13T17:40:00+08:00,317356460800,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,蕊伊蟾,✔️[电影间谍过家家_阴险],0,0,2026-09-13T22:56:00+08:00,317343315808,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,bulibuli哟呼,殷勤献早了,1,0,2026-09-14T11:19:00+08:00,317441871104,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,伽乐斯galaxy,1,0,0,2026-09-14T15:52:00+08:00,313912873809,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Christinya_,2,0,0,2026-09-14T16:09:00+08:00,313912873809,
bilibili,BV15hYv6yErg,9月16日20:00，2026无畏契约全球冠军赛前瞻发布会,Mado丶tsuki,还真是，edg夺冠我估计这游戏还能再爆火一次，不过不好说，这次edg还是有点希望的,0,0,2026-09-13T12:05:00+08:00,317335098976,
